ots_id	source	target	stance	year	title	subtitle	text
OTS_20171002_OTS0045	1400000	1	-1.0	2017	Reimon: Kern lobt unmenschlichen EU-Türkei-Deal	Komplettversagen der Mitgliedsstaaten, Österreich muss Quote erfüllen	Brüssel (OTS) - Bundeskanzler Christian Kern hat sich in der gestrigen Elefantenrunde nicht nehmen lassen, den Flüchtlings-Deal zwischen Europa und der Türkei gleich mehrmals zu loben. Michel Reimon, Co-Delegationsleiter der Grünen im EU-Parlament, sagt:
OTS_20080827_OTS0200	1200000	1	-1.0	2008	Stummvoll: Faymanns 'Entlastungslüge' ist auch international ein Rohrkrepierer	Utl.: Mehrwertsteuersenkung in anderen Ländern ohne Wirkung =	Wien, 27. August 2008 (ÖVP-PK) 'Faymanns Entlastungslüge ist auch international ein Rohrkrepierer', so ÖVP-Finanzsprecher Dr. Günter Stummvoll und weiter: 'Die Senkung der Mehrwertstuer blieb in anderen Ländern ohne jegliche Wirkung. Der Blick über die Grenzen zeigt, dass Faymanns Mehrwertsteuersenkung ein Bluff ist, der sauteuer ist, aber nichts bringt..' ****
OTS_20080924_OTS0085	1200000	1	-1.0	2008	ÖVP bringt Dringliche Anfrage an Verteidigungsminister Darabos ein	Betrifft dilettantischen Eurofighter-Vergleich zum Schaden der Republik Österreich	<no text>
OTS_20080824_OTS0028	1100000	0	-2.0	2008	Erich Haider: Nach 45 bzw. 40 Versicherungsjahren abschlagsfrei in die Pension gehen können	Arbeitslosigkeit oder Krankheit als Ersatzzeiten berücksichtigen	"Linz (OTS) - ""Die ÖVP hat eine Verlängerung der Hacklerregelung bisher verhindert. Viele Menschen hängen in der Luft und können ihre Zukunft nicht planen, weil sie nicht wissen, wann sie in Pension gehen können. Diese Situation ist unwürdig und gerade für Menschen, die seit ihrem 15. Lebensjahr arbeiten, inakzeptabel. Ein Pensionsantritt ohne Abschläge muss nach 45 Versicherungsjahren für Männer und nach 40 Versicherungsjahren für Frauen möglich sein. Es muss eine Regelung im Dauerrecht geschaffen werden, sie darf nicht auf bestimmte Jahrgänge beschränkt sein. Das verstehen wir unter sozialer Handschrift!"", gibt Landesparteivorsitzender LH-Stv. DI Erich Haider die Linie vor.  "
OTS_20060927_OTS0171	1100000	0	-2.0	2006	"Gusenbauer: 1. Oktober als ""Entscheidung zwischen Eurofighter oder Sozialfighter"" - FOTO"	Foto mit Gusenbauer, Kuntzl, Broukal, Oberhauser, Hawlicek und UnterstützerInnen auf www.spoe.at	"Wien (SK) - Die Wahlen am 1. Oktober sind ""wahrscheinlich die allerletzte Chance, dass Österreich aus dem sündteuren, sinnlosen Abenteuer des Eurofighter-Kaufs aussteigen kann"", machte SPÖ-Vorsitzender Alfred Gusenbauer in einer Pressekonferenz am Mittwoch deutlich. Gusenbauer wies auf die Kosten für die Eurofighter von sechs Milliarden Euro in den nächsten 20 Jahren hin und stellte dem die viel geringeren Kosten für die Sicherung der legalen Pflege gegenüber. ""Bei dieser Kostendimension ist es eine klare Frage: Können wir uns mehr Soziales leisten, können wir den Weg in die Zwei-Klassen-Medizin verhindern, oder leisten wir uns die Eurofighter?"", so der SPÖ-Chef. ""Sind wir ein Land der Eurofighter oder ein Land der Sozialfighter? Setzen wir uns für dieses Gerät ein oder sorgen wir dafür, dass der soziale Zusammenhalt in Österreich gestärkt wird?"" ****  "
OTS_20080903_OTS0191	1200000	2	1.0	2008	VP-Cortolezis-Schlager: VP-Antrag zur Gebührenbefreiung des Kindergartens	Zustimmung von SP und Grünen erwartet	Wien (VP-Klub) - Erfreut zeigt sich die Bildungssprecherin der ÖVP Wien, Stadträtin Katharina Cortolezis-Schlager, darüber, dass die Grünen der ÖVP in der morgigen Sonderlandtagssitzung folgen und einen Antrag zur Befreiung des Kindergartens einbringen werden.  
OTS_20021018_OTS0150	1300000	1	-1.0	2002	Kabas: SPÖ verharmlost explodierende Drogenszene im 22. Bezirk	Bei der U 1-Endstelle in Kagran wird entgegen der SPÖ-Propaganda im großen Stil mit harten Drogen gedealt	"Wien, 18.10.02 (fpd) - Als völlig verantwortungslos gegenüber den Kindern und Jugendlichen in Transdanubien bezeichnete der Obmann der Wiener Freiheitlichen Mag. Hilmar Kabas die Beschwichtigungsparolen der SPÖ, mit denen die Tatsache des offenen Drogenhandels bei der U 1-Endstelle in Kagran verniedlicht werden soll. Diese habe sich in den letzten Jahren - für jedermann mit freiem Auge erkennbar - zu einem ""Dealerdorado"" entwickelt.  "
OTS_20080927_OTS0039	1100000	2	-1.0	2008	Heinzl: EVN im Mehrheitseigentum von Pröll & Co. erhöhen die Energiepreise um 20 Prozent	Mit der Wahrheit hat VP-Karner so seine Probleme	"St. Pölten, (SPI) - ""Nicht nur für die St. Pöltnerinnen und St. Pöltner, sondern leider für alle Niederösterreicherinnen und Niederösterreicher wird - wenn es nicht verhindert werden kann - für alle Kundinnen und Kunden seitens der EVN in den kommenden Wochen eine gehörige Anhebung der Energiepreise für Strom und Gas um bis zu 20 Prozent ins Haus stehen. Denn nicht die Landeshauptstadt St. Pölten erhöht die Fernwärmeenergie- oder andere Energieabgabepreise, sondern die in Mehrheit im Landeseigentum stehende EVN - damit sind Pröll und seine Adlatuse Karner & Co. nicht nur die 'Mitwisser' und Dulder, sondern auch die Initiatoren"", so St. Pöltens SPÖ-Nationalrat Anton Heinzl in einer Stellungnahme auf heutige Aussagen von VP-Karner..  "
OTS_20060916_OTS0031	1500000	0	1.0	2006	BZÖ-Grosz: Westenthaler hat Menschen aus dem Herzen gesprochen	Strache verkommt zur schlechtesten Haider-Kopie aller Zeiten - BZÖ möchte erfolgreichen freiheitlichen Weg von 1999 fortführen	"Graz (OTS) - ""Die gestrige TV-Diskussion hat ein für alle mal klar gezeigt, wer den erfolgreichen freiheitlichen Weg von 1999 fortsetzen möchte.. Peter Westenthaler hat für alle Seherinnen und Seher des ORF-Duells klar gemacht, dass die 'Liste Westenthaler - BZÖ' nicht inhaltsleere Worthülsen wie Strache produziert, sondern auch weiterhin Verantwortung für das Land übernehmen will"", reagiert der steirische BZÖ-Chef Gerald Grosz auf die gestrige Fernsehkonfrontation. Das steirische BZÖ hat dazu Journalisten und Freunde in ein Grazer Innenstadtlokal eingeladen.  "
OTS_20080922_OTS0155	1500000	1	-1.0	2008	"BZÖ-Westenthaler: Faymann wird immer mehr zum ""Nein-Sager"" in dieser Wahlbewegung"	"""Strache ist Umfaller des Monats"" - er mutiert vom Politrebell zum Schoßhündchen"""	"Wien (OTS) - ""Der Herr Faymann wird immer mehr zum ""Nein-Sager"" in dieser Wahlbewegung"", stellte heute BZÖ-Klubobmann Abg. Peter Westenthaler in einer gemeinsamen Pressekonferenz mit dem Spitzenkandidaten LH Jörg Haider und Generalsekretär Martin Strutz fest. ""Faymann sagt ""Nein"" zu einer Steuerreform 2008, zu einem Steuerbonus, zu einem Heizkostenzuschuss, zu einer MÖSt-Senkung, zu einer ordentlichen Pensionserhöhung und er sagt auch ""Nein"" zur Idee einer steuerlichen Entlastung der Überstunden. Wir werden am Mittwoch zur Entsteuerung der Überstunden einen Abänderungsantrag im Parlament einbringen, denn Leistung soll sich wieder lohnen"", so Westenthaler weiter.  "
OTS_20080904_OTS0198	1300000	3	1.0	2008	"Haimbuchner: ""Jugendstudie bestätigt FPÖ Programm!"""	Jugendarbeitslosigkeit und Bekämpfung der Kriminalität sind die Hauptthemen	"Wien (OTS) - ""Die jüngst veröffentlichte Jugendstudie bestätigt die Themen, welche die FPÖ für die Jugend in den Vordergrund gestellt hat. Nämlich die Bekämpfung der Jugendarbeitslosigkeit über die Verbesserung der Ausbildung und die konsequente Bekämpfung der Kriminalität, auch der Jugendkriminalität, die seit der Übernahme des Innenministeriums durch die ÖVP rasant gestiegen ist"", reagierte heute der FPÖ Jugendsprecher NAbg.. Dr. Manfred Haimbuchner.  "
OTS_20170922_OTS0110	1200000	0	-2.0	2017	EINLADUNG: Pressegespräch: Sobotka/Mahrer/Juraczka: Sicherheitsvereinbarung für Wien	<no subtitle>	Wien (OTS) - Wir laden die Kolleginnen und Kollegen von Presse, Hörfunk, Fernsehen, Foto- und Internetredaktionen herzlich ein zum
OTS_20080901_OTS0101	1300000	2	1.0	2008	"Haimbuchner: ""Endlich unterstützt ÖVP Forderungen der FPÖ zur Causa Eurofighter!"""	Misstrauen gegen Darabos ist angebracht!	"Wien (OTS) - ""Endlich unterstützt die ÖVP die Forderungen der FPÖ zu einer parlamentarischen Untersuchung des Darabos-Deals mit der Eurofighter GmbH. Nachdem die ÖVP gemeinsam mit der SPÖ die Arbeit des ersten Untersuchungsausschusses vorzeitig beendet hat, strebte die FPÖ immer nach einer genauen Durchleuchtung des Vergleichvertrages"", reagierte heute FPÖ-NAbg Dr. Manfred Haimbuchner auf die Forderung von Wolfgang Schüssel nach einer parlamentarischen Untersuchung des Eurofighter-Deals.  "
OTS_20060824_OTS0065	1100000	0	-2.0	2006	Morgen Freitag, 25. August: Berger - Pressekonferenz um 11 Uhr!  	<no subtitle>	"Wien (SK) - Maria Berger, Leiterin der SPÖ-Delegation im Europäischen Parlament, informiert morgen Freitag, 25. August 2006, in einer Pressekonferenz zum Thema ""EU-Parlament will Zukunft des europäischen Fußballs absichern"". ****  "
OTS_20170927_OTS0058	1100000	1	1.0	2017	Bayr wünscht Favoriten alles Gute im neuen Lebensjahr mit neuem Bezirksvorsteher	Favoritner Nationalratsabgeordnete gratuliert Heimatbezirk zum 143. Geburtstag	Wien (OTS/SK) - „Man könnte den neuen Bezirksvorsteher Marcus Franz fast als Geburtstagsgeschenk betrachten“, freut sich die Favoritner SPÖ-Nationalratsabgeordnete Petra Bayr, dass die Angelobung des neuen Bezirksvorstehers und der Geburtstag ihres Heimatbezirkes auf den gleichen Tag fallen. Mit Marcus Franz bekommt Favoriten einen jungen, engagierten und kompetenten Politiker an die Spitze. ****
OTS_20060912_OTS0292	1200000	1	-1.0	2006	Molterer: In einem solchen Notstand habe ich die SPÖ selten erlebt	ÖVP-Klubobmann: Rot-Grüne Nivellierung wird es mit uns nicht geben	Wien (ÖVP-PK) - SPÖ-Klubobmann Cap hat es uns bewiesen: die SPÖ befindet sich in einem eklatanten politischen und Erklärungsnotstand. Das erklärte ÖVP-Klubobmann Mag. Wilhelm Molterer heute, Dienstag, in der Debatte im Rahmen der Sondersitzung des Nationalrates. ****  
OTS_20021017_OTS0217	1200000	1	-1.0	2002	Rauch-Kallat: Heidrun Silhavy argumentiert an der Realität vorbei	<no subtitle>	"Wien, 17. Oktober 2002 (ÖVP-PK) ""Heidrun Silhavy argumentiert an der Realität vorbei"", sagte heute, Donnerstag, ÖVP-Generalsekretärin Abg.z.NR Maria Rauch-Kallat. Noch keine Bundesregierung habe in so kurzer Zeit so effiziente Maßnahmen zur Bekämpfung von Armut ergriffen, so Rauch-Kallat, die daran erinnerte, ""dass mit dem Kinderbetreuungsgeld vor allem auch ein wesentlicher Schritt gegen die Armutsgefährdung von alleinerziehenden Frauen gesetzt wurde"". ****  "
OTS_20171005_OTS0177	1100000	2	-1.0	2017	Krainer: Wenn es nach Kurz geht, zahlt Pierer in Zukunft gar keine Steuern mehr	<no subtitle>	Wien (OTS/SK) - „Es freut mich, dass Herr Stefan Pierer die Richtigkeit der Angaben in meiner gestrigen Anfrage an Finanzminister Schelling bestätigt hat. Es ist somit richtig, dass Herr Pierer in den Jahren 2012 und 2013 2.779 bzw. 2.642 Euro Einkommenssteuer bezahlt hat“, stellte SPÖ-Finanzsprecher Jan Krainer am Donnerstag fest. Ebenfalls zu begrüßen ist, dass Herr Pierer in seiner Stellungnahme sein Steuersparmodell zumindest teilweise offenlegt, bedauerlicherweise aber nicht ganz. ****
OTS_20060925_OTS0074	1100000	0	-2.0	2006	"Dienstag, 26. September: SPÖ-Frauen bei Straßen/Medienaktion ""Equal Pay Day"" - Der Tag des gleichen Einkommens  "	<no subtitle>	"Wien (SK) - Wir erlauben uns, die VertreterInnen der Medien zur Straßen- und Medienaktion ""Equal Pay Day - Der Tag des gleichen Einkommens"" einzuladen: ""Equal Pay Day"" ist jener Tag im Jahr, bis zu dem Frauen und Männer noch gleich verdienen, während Männer durch ihr höheres Einkommen noch bis 31.12. weiter verdienen! Vor dem Parlament machen die SPÖ Frauen mit riesigen gelben Scheiben auf diese Ungerechtigkeit aufmerksam. Auf ca. 30 m langen weißen Tapetenrollen werden die Forderungen der SPÖ zum Schließen der Einkommensschere präsentiert. Teilnehmen werden Barbara Prammer - SPÖ Bundesfrauenvorsitzende, Renate Brauner - Vorsitzende der SPÖ Frauen Wien, Gabi Heinisch-Hosek - Frauen- und Gleichbehandlungssprecherin sowie Bettina Stadlbauer - SPÖ Bundesfrauengeschäftsführerin. ****  "
OTS_20080920_OTS0055	1400000	1	-1.0	2008	"Van der Bellen an SPÖ: ""Stimmt die SPÖ mit FPÖ gegen die EU?"""	Grüne fordern klares Bekenntnis zu Europa von SP-Chef	"Wien (OTS) - ""Wann spricht der SP-Chef endlich ein Machtwort in Sachen EU?"", erklärte der Bundessprecher der Grünen, Alexander Van der Bellen. ""Faymann hat sich bis jetzt um die Frage gedrückt, ob die SPÖ beim Antrag der FPÖ zur EU ihre Zustimmung geben wird"", erinnerte Van der Bellen an das Vorhaben der FPÖ, verpflichtende Volksabstimmungen in der Verfassung zu verankern. ""Faymann ignoriert wider besseres Wissen seine staatspolitische Verantwortung. Sowohl bei der Ratifizierung der Verfassung als auch beim Vertrag von Lissabon hat die SPÖ selbst betont, dass die europäische Integration zum Stillstand kommen und jede Reform vereitelt würde, wenn alle 27 Staaten nationale Volksabstimmungen durchführen. Auch Faymann weiß das, aber er nimmt in Kauf, die Reform Europas einem Ausbruchsversuch aus dem Stimmungstief der SPÖ zu opfern.""  "
OTS_20021018_OTS0008	1100000	2	-1.0	2002	"Heute, Freitag, 18. Oktober: SPÖ-Justizsprecher Jarolim bei Aktion ""Sicherheit statt Strasser"""	<no subtitle>	"Wien (SK) Wir erlauben uns, die VertreterInnen der Medien an folgenden Termin zu erinnern: SPÖ-Justizsprecher Hannes Jarolim nimmt heute Freitag, 18 Oktober 2002, an einer Informations- und Aktionsveranstaltung, teil. Bei dieser Aktion in der Leopoldsgasse vor dem Kommissariat soll auf die aus Sicht der SPÖ nicht mehr akzeptablen Aktivitäten des Innenministers hingewiesen werden. Die Aktion ""Sicherheit statt Strasser"" verfolgt auch das Ziel, die Konsequenzen aus der von Strasser erzwungenen Sperre des Koats Leopoldstadt aufzuzeigen und das Ärgste zu verhindern.. ****  "
OTS_20060918_OTS0212	1500000	1	-1.0	2006	Scheuch: Verzweifelte SPÖ versucht sich aus ÖGB-Bawag-Skandal herauszuwinden	SPÖ-Darabos wartet mit weiteren Absurditäten auf	Wien (OTS) - Das Agieren der SPÖ im Sog des ÖGB-Bawag-Skandals wird immer trauriger: Die heutige Pressekonferenz des SPÖ-Bundesgeschäftsführers Norbert Darabos war nur ein weiterer Höhepunkt des Elends.  
OTS_20021112_OTS0185	1100000	2	-1.0	2002	Cerwenka: Mehrwertsteuerbefreiung bei Geräteanschaffungen der Feuerwehren von ÖVP abgeschmettert	SPÖ fordert Mehrwertsteuerbefreiung, um Ankauf zeitgemäßer Ausrüstung zu erleichtern	"St. Pölten (SPI) - ""Ob auf Landesebene oder im Bund - wir fordern nun schon zum wiederholten Male endlich eine Mehrwertsteuerbefreiung bei den Geräteanschaffungen der Feuerwehren, doch leider wird das bis heute von der ÖVP abgelehnt"", beklagt SP-LAbg. Helmut Cerwenka die mangelnde Unterstützung der Volkspartei. Die jüngsten Klagen der Feuerwehren, ""von der Politik im Stich gelassen zu werden"", wie diese von Österreichs Feuerwehrchef Manfred Seidl geäußert werden, richten sich damit eindeutig an die ÖVP. Hier muss es endlich zu einem Umdenken kommen.****  "
OTS_20060914_OTS0227	1500000	2	-1.0	2006	BZÖ-Grosz: VP-Nagl gefährdet mit Publicity-Fototermin Gesundheit von Polizeibeamten	Stadtpark endlich zur Sperrzone für Drogendealer erklären - Überwachungskameras gefordert	"Graz (OTS) - ""Anstatt 5 Polizeibeamte zu einem publicityträchtigen Fototermin zu jagen und damit die Gesundheit der Beamten zu gefährden, sollte VP-Bürgermeister Nagl doch endlich den Stadtpark zum Sperrbezirk für Drogendealer erklären. Wie man anhand des tragischen Zwischenfalls von gestern sehen kann, wird es nicht ausreichen, mit einer Radfahrstreife diesem Drogentourismus im Grazer Stadtpark Herr zu werden. Wir fordern daher den sofortigen Einsatz von mehr Beamten im Stadtpark und die Installierung von Überwachungskameras im gesamten Parkbereich"", so der steirische BZÖ-Chef Gerald Grosz am Donnerstag in Graz.  "
OTS_20021116_OTS0055	1100000	3	-1.0	2002	"Gusenbauer: ""Haider ist seinen Wählern untreu geworden"""	Gusenbauer legt den früheren Wählerinnen und Wählern von Jörg Haider ein Angebot	"Wien (SK) SPÖ-Vorsitzender und Kanzlerkandidat Alfred Gusenbauer macht Jörg Haider für den Verrat an seinen früheren Wählerinnen und Wählern persönlich verantwortlich: ""Ich finde es bemerkenswert, dass Haider in einem Zeitungsinterview kritisiert, dass diese Republik unter der höchsten Abgabenquote aller Zeiten leidet. Somit ist klargestellt, dass Haider heute erkennt, wie sehr er seinen eigenen Wählern untreu geworden ist. Denn Haider hat den Pakt mit Wolfgang Schüssel geschlossen. Und Haider hat zugelassen, dass die Interessen all jener, die es ohnehin nicht so leicht haben, auf dem Altar der Kanzlerschaft Schüssels geopfert worden sind"", so Gusenbauer am Samstag gegenüber dem Pressedienst der SPÖ. ****  "
OTS_20060906_OTS0133	1100000	0	-2.0	2006	"Neuer Hauptbahnhof Wien - SP-Schieder: ""Abbruch von Lager- und Betriebsgebäuden beginnt!""  "	<no subtitle>	"Wien (SPW-K) - Die Weichen für den neuen Hauptbahnhof Wien werden zügig gestellt: Im heutigen Gemeinderatsausschuss für Stadtentwicklung und Verkehr wurde grünes Licht für den Abbruch von Lager- und Betriebsgebäuden am Südtirolerplatz gegeben. ""Der Abbruch der bestehenden Gebäude ist Voraussetzung für die künftige städtebauliche Entwicklung. Für das geplante Areal des Hauptbahnhofs Wien wurde im Dezember 2004 ein Masterplan beschlossen"", betont der Ausschussvorsitzende Mag. Andreas Schieder. Derzeit wird der Flächenwidmungs- und Bebauungspan vorbereitet.  "
OTS_20060822_OTS0153	1500000	3	-1.0	2006	BZÖ-Petzner: Eine Stimme für Strache ist eine Stimme für die große Koalition!	FPÖ-Obmann Strache hat freiheitliche Idee längst verraten	"Klagenfurt (OTS) - ""Eine Stimme für den selbst ernannten `echten FreiheitlichenHeinz-Christian Strache ist eine Stimme für die große Koalition unter einem roten Kanzler. Das hat Strache mit seiner heutigen politischen Liebeserklärung an die rote Landeshauptfrau Burgstaller einmal mehr unter Beweis gestellt"", so BZÖ-Obmannstellvertreter Stefan Petzner in einer Stellungnahme.  "
OTS_20021110_OTS0026	1100000	2	-1.0	2002	Cap: Schüssel will mit Grasser Fortsetzung des schwarzblauen Belastungskurses	"""Haupt führt Scheingefechte gegen Schüssel"""	"Wien (SK) ""Das Angebot Schüssels an Grasser ist keine Kampfansage an die FPÖ, wie dies heute wieder Haupt in der TV-Pressestunde und gestern Haider darzustellen versuchten, sondern im Gegenteil Ausdruck der klaren Absicht des ÖVP-Obmannes die schwarz-blaue Belastungspolitik unvermindert fortzusetzen. Und zwar wiederum in einer schwarz-blauen Koalition, die sich von der bisherigen nur dadurch unterscheidet, dass es in ihr nach den Vorstellungen Schüssels etwas mehr Schwarz und etwas weniger Blau gibt"", sagte der geschäftsführende SPÖ-Klubobmann Josef Cap am Sonntag gegenüber dem Pressedienst der SPÖ. Dass die FPÖ dieses Angebot sehr wohl auch als Vorleistung für eine Neuauflage von Schwarz-Blau versteht und akzeptiert, bewiesen die gestrigen Aussagen von FPÖ-Vize Prinzhorn, der mit Schüssels Angebot an Grasser kein Problem hatte. Die Aussagen Haupt und Haiders bewertete Cap als ""Scheingefechte"" im Rahmen des Wahlkampfes. ****  "
OTS_20170914_OTS0170	1200000	0	-2.0	2017	Blümel zu Kindergärten: Massive Defizite bei der Kontrolle noch immer vorhanden	Erhebung der Konfession kann nur der erste Schritt sein - Weitere Reformen zwingend notwendig - Restliche Baustellen endlich beheben	Wien (OTS) - „Mit der Erhebung der Konfession bei den Kindergärten in Wien hat auf Druck der ÖVP Wien die rot-grüne Stadtregierung endlich einen Funken an Einsicht gezeigt und einen ersten Schritt gesetzt. Im Bereich der Kontrolle gibt es jedoch weiterhin massive Defizite, die es nun endlich zu beheben gilt“, so ÖVP Wien Landesparteiobmann Stadtrat Gernot Blümel angesichts des heutigen Pressegesprächs von Stadtrat Czernohorszky zum Start des Kindergartenjahrs.
OTS_20080923_OTS0264	1100000	1	1.0	2008	SP-Liste wird durch Selbstvertreter Thomas Weissenbacher bereichert	<no subtitle>	Wien (SK) - Gestern, Montag, wurde die Kandidatur von Thomas Weissenbacher im Rahmen einer Informationsveranstaltung mit Wahlparty im ZOBA-Eck in Wien gefeiert. Weissenbacher, Selbstvertreter von Vienna People First (einer Gruppe von Menschen mit Lernschwierigkeiten) ist der erste und einzige Kandidat mit einer Lernschwierigkeit, der für die kommenden Nationalratswahlen kandidiert. Zahlreiche Forderungen wurden dabei symbolisch in einem Rucksack gepackt und an die SPÖ-Sprecherin für behinderte Menschen, Christine Lapp, übergeben. ****  
OTS_20060922_OTS0226	1300000	2	-1.0	2006	Jung: Wo bleibt der versprochene Untersuchungsbericht, Herr Minister Platter?	Ein Monat nach dem völkerrechtswidrigen Mord an dem österreichischen UN-Offizier im Libanon noch immer kein Bericht und keine anständige Entschuldigung Israels.	"Wien, 22-09-2006 (fpd) - Minister Platter berühmt sich in einer Aussendung wegen der erfolgreichen Tätigkeit österreichischer Militärbeobachter. ""Wenn es aber darauf ankommt, werden sie im Stich gelassen"" stellte heute der LAbg. GR Wolfgang Jung dazu fest.  "
OTS_20060827_OTS0036	1200000	1	-1.0	2006	Kukacka: Gewerkschafts-Multi Haberzettl soll sich entscheiden  	Mit Trick entgegen SPÖ-Präsidiumsbeschluss in den Nationalrat	"Wien, 27. August 2006 (ÖVP-PD) Der ""Haberzettl-Trick"", Chef der Gewerkschaft der Eisenbahner (GdE) zu bleiben, aber den Vorsitz der Fusionsgewerkschaft ""vida"" nicht zu übernehmen, um ein National-ratsmandat besetzen zu können, lässt für Staatssekretär Mag. Helmut Kukacka erneut die Frage aufkommen, inwieweit die vielen Posten des Multifunktionärs Wilhelm Haberzettl noch miteinander vereinbar sind. ****  "
OTS_20170926_OTS0058	1200000	2	1.0	2017	Blümel: Für mehr Sicherheit braucht es mehr ÖVP	FPÖ hat jede Glaubwürdigkeit beim Thema Sicherheit verloren – SPÖ fährt sicherheitspolitischen Zick-Zack-Kurs - Für Grüne und Neos-Partei kein Thema	Wien (OTS) - „Die Grundaufgabe des liberalen Rechtsstaates ist es, die Freiheit des einzelnen zu sichern. Aber es gibt keine Freiheit ohne Sicherheit. Deshalb muss die Politik jenen, die für die Einhaltung der Gesetze sorgen, auch alle Möglichkeiten geben, um für Sicherheit zu sorgen“, erklärte ÖVP Wien-Chef Stadtrat Gernot Blümel im Rahmen des heutigen Sonderlandtages. Das bedeute aber auch, dass die Sicherheitsbehörden mit den Kriminellen in technischer Hinsicht Schritt halten müssen. Deshalb sei es unverständlich, warum zwar SMS und Telefonate verwendet werden dürfen, nicht aber moderne Kommunikationskanäle wie WhatsApp oder Skype. „Denn gerade im Sicherheitsbereich gilt: Stillstand bedeutet Rückschritt“, so Blümel. Umso mehr sei es einfach nur doppelbödig, dass gerade die FPÖ über Sicherheit reden wolle, die sich ebenso wie die SPÖ gegen das Sicherheitspaket und damit gegen mehr Sicherheit gestellt habe. „Das ist entlarvend und letztklassig! Schämen Sie sich! Die FPÖ ist zwar da, um zu problematisieren. Wenn es aber darum geht, Probleme auch zu lösen, muss die ÖVP ausrücken. Damit hat die FPÖ jede Glaubwürdigkeit im Bereich der Sicherheit verloren“, so Blümel.
OTS_20021102_OTS0026	1300000	3	1.0	2002	BPO Haupt: Jetzt heißt es zusammen halten!	Schuldzuweisungen zweitrangig	"Wien (FPD/OTS) - Heute gab der Bundesparteiobmann der Freiheitlichen, Mag. Herbert Haupt, die Devise an alle Mitglieder in der FPÖ ""Jetzt heisst es zusammen halten"" aus. Denn nur unter diesem Motto könnten die Freiheitlichen am 24.11.2002 einen erfolgreichen Wahltag bestreiten. Es müßten alle Kräfte gebündelt werden, um die Freiheitlichen als geschlossene Einheit zum Erfolg zu bringen. Über jüngst veröffentlichte Vorabmeldungen in österreichischen Wochenmagazinen sagte Haupt, dass diese mit den tatsächlich geführten Interviews in den letzten Wochen oft nicht übereingestimmt hätten, weswegen Vorsicht und Zurückhaltung bei der Bewertung derselben angebracht seien. ****  "
OTS_20080822_OTS0151	1300000	1	-1.0	2008	Eurofighter-Vergleich: Darabos hat nicht im Sinne eines verantwortungsbewussten Verteidigungsminister gehandelt	FPÖ-Wehrsprecher Fichtenbauer übt scharfe Kritik an falschen Einsparungsmillionen und dem Missachten militärischer Erwägungen	Wien (OTS) - FPÖ-Wehrsprecher, Obmann des Landesverteidigungsausschusses, NAbg. Dr. Peter Fichtenbauer sieht die schlimmsten Befürchtungen der FPÖ durch den Rechnungshofbericht zum Darabos-Eurofighter-Vergleich bestätigt. Er kündigt an, dass es hier Konsequenzen geben muss.  
OTS_20080920_OTS0061	1200000	2	1.0	2008	ÖVP-Wirtschaftsgipfel V - Bartenstein: Molterer als Bundeskanzler wird Österreich in das beste Jahrzehnt seiner Geschichte führen	Sondersitzung Parlament wird Entscheidung zwischen sozialer Marktwirtschaft oder sozialistischer Misswirtschaft	Wien, 20. September 2008(ÖVP-PD) 'Die ÖVP ist nicht nur eine gute Partei, sondern die ÖVP ist die bessere Partei', betonte Wirtschaftsminister Dr. Martin Barteinstein in seiner Abschlussrede beim ÖVP-Wirtschaftsgipfel 'Soziale Marktwirtschaft' in Linz vor 2..000 Gästen. Es sei wichtig, 'mit ÖVP-Parteiobmann Molterer als Bundeskanzler dafür Sorge zu tragen, Österreich in das besten Jahrzehnt seiner Geschichte zu führen'. Wirtschaftliche Sicherheit und wirtschaftlicher Erfolg erfordere Stabilität. 'Da braucht es den besseren Kanzler und die soziale Marktwirtschaft, die zu allererst Leistung erbringen muss, sich wirtschaftlich erfolgreich zeigt und dann gerecht sozial verteilt', betonte Barteinstein. ****  
OTS_20060926_OTS0225	1100000	2	-1.0	2006	"Darabos zu Sofia-Reise: ""Schüssels Erklärungen greifen zu kurz"""	Mit Gastinger-Inszenierung will Schüssel von Sachthemen und Taus-Diskussion ablenken	"Wien (SK) - ""Mir geht die Galle hoch, wenn ich mir die politische Moral in diesen letzten sechs Jahren unter Schüssel vor Augen führe"", fand SPÖ-Bundesgeschäftsführer Norbert Darabos am Dienstag bei einer Pressekonferenz in Eisentadt deutliche Worte in Richtung ÖVP.. ""Versprechen wurden im gleichen Atemzug, in denen sie gemacht wurden, auch wieder gebrochen. Das war bei der Steuerentlastung so, bei den Eurofightern und bei den Pensionen"", rief Darabos in Erinnerung. ÖVP-Chef Schüssel glaube mit der gleichen Masche weitermachen zu können, wenn er jetzt verspreche, die Jugendarbeitslosigkeit in drei Monaten zum Verschwinden zu bringen. ""Faktum ist, dass die Jugendarbeitslosigkeit so hoch ist wie nie zuvor. So viel ist von Schüssels Versprechen zu halten."" ****  "
